voc_id,customer_id,received_date,channel,voc_type,category,content,sentiment
V1089,C413,2024-09-04,SNS,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1090,C413,2024-09-09,SNS,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1091,C414,2024-05-01,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1092,C414,2024-05-24,SNS,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1093,C414,2024-10-02,이메일,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1094,C415,2024-09-24,고객센터전화,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1095,C415,2024-03-14,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1096,C415,2024-06-16,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1097,C416,2024-06-10,앱리뷰,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1098,C417,2024-02-07,고객센터전화,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1099,C417,2024-03-16,앱리뷰,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1100,C417,2024-04-25,이메일,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V1101,C417,2024-06-15,이메일,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1102,C418,2024-02-13,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1103,C418,2024-01-24,앱리뷰,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1104,C418,2024-01-14,고객센터전화,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1105,C418,2024-06-19,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1106,C418,2024-06-22,이메일,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1107,C419,2024-04-22,앱리뷰,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1108,C420,2024-02-23,고객센터전화,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1109,C420,2024-02-19,이메일,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1110,C420,2024-11-09,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1111,C420,2024-10-14,고객센터전화,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1112,C421,2024-04-04,SNS,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1113,C422,2024-02-22,앱리뷰,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1114,C422,2024-05-01,앱리뷰,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1115,C422,2024-11-24,SNS,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1116,C423,2024-03-12,이메일,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1117,C423,2024-05-29,고객센터전화,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1118,C424,2024-12-09,이메일,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1119,C424,2024-04-27,앱리뷰,칭찬,요금,요금 관련하여 칭찬 사항을 전달드립니다.,긍정
V1120,C425,2024-04-19,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1121,C425,2024-09-19,SNS,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1122,C425,2024-11-11,이메일,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1123,C425,2024-11-27,앱리뷰,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1124,C426,2024-08-27,이메일,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1125,C426,2024-01-11,이메일,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1126,C427,2024-09-17,고객센터전화,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1127,C427,2024-12-14,고객센터전화,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1128,C427,2024-12-15,이메일,불만,앱기능,앱이 자꾸 튕겨요. 업데이트 후부터 더 심해졌어요.,부정
V1129,C427,2024-12-09,고객센터전화,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1130,C428,2024-11-21,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1131,C428,2024-01-21,이메일,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1132,C428,2024-11-20,이메일,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1133,C428,2024-12-20,SNS,제안,앱기능,앱에서 바로 상담사 채팅 연결이 되면 편할 것 같아요.,중립
V1134,C429,2024-06-07,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1135,C429,2024-05-17,고객센터전화,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1136,C429,2024-06-04,고객센터전화,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1137,C429,2024-05-01,고객센터전화,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1138,C430,2024-01-24,앱리뷰,제안,해지관련,해지관련 관련하여 제안 사항을 전달드립니다.,중립
V1139,C430,2024-05-05,고객센터전화,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1140,C430,2024-10-19,고객센터전화,칭찬,서비스,앱 업데이트 후 많이 편해졌어요. 개발팀 수고하셨습니다.,긍정
V1141,C430,2024-02-10,SNS,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V1142,C431,2024-08-08,앱리뷰,불만,앱기능,앱이 자꾸 튕겨요. 업데이트 후부터 더 심해졌어요.,부정
V1143,C432,2024-06-27,앱리뷰,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1144,C433,2024-09-03,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1145,C434,2024-04-25,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1146,C435,2024-12-27,SNS,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1147,C435,2024-12-10,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1148,C435,2024-11-15,앱리뷰,칭찬,서비스,이번에 요금 정정 처리가 빠르게 돼서 정말 만족스러웠어요.,긍정
V1149,C435,2024-07-02,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1150,C436,2024-01-09,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1151,C436,2024-05-29,고객센터전화,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1152,C437,2024-08-21,SNS,불만,앱기능,앱이 자꾸 튕겨요. 업데이트 후부터 더 심해졌어요.,부정
V1153,C438,2024-01-18,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1154,C439,2024-03-09,SNS,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1155,C439,2024-03-29,이메일,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V1156,C439,2024-11-01,고객센터전화,제안,서비스,생일 축하 데이터 보너스 같은 이벤트를 해주세요.,중립
V1157,C439,2024-07-13,SNS,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1158,C440,2024-02-15,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1159,C440,2024-03-13,SNS,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1160,C440,2024-03-04,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1161,C441,2024-12-07,이메일,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1162,C442,2024-02-05,SNS,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1163,C443,2024-11-18,고객센터전화,불만,앱기능,앱이 자꾸 튕겨요. 업데이트 후부터 더 심해졌어요.,부정
V1164,C443,2024-09-16,앱리뷰,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1165,C444,2024-06-07,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1166,C444,2024-04-17,앱리뷰,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V1167,C444,2024-11-26,이메일,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1168,C444,2024-04-21,고객센터전화,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1169,C445,2024-07-20,앱리뷰,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1170,C446,2024-11-10,앱리뷰,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1171,C446,2024-03-04,SNS,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1172,C446,2024-03-19,이메일,칭찬,품질,품질 관련하여 칭찬 사항을 전달드립니다.,긍정
V1173,C447,2024-07-13,이메일,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1174,C447,2024-01-06,이메일,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1175,C447,2024-07-29,이메일,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1176,C447,2024-10-09,이메일,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1177,C448,2024-07-26,고객센터전화,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1178,C448,2024-09-19,고객센터전화,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1179,C449,2024-11-18,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1180,C449,2024-11-03,앱리뷰,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1181,C449,2024-11-12,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1182,C449,2024-07-16,앱리뷰,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1183,C449,2024-11-16,고객센터전화,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1184,C450,2024-04-09,고객센터전화,제안,서비스,장기 고객에게 특별 혜택을 주는 프로그램이 있으면 좋겠어요.,중립
V1185,C450,2024-08-16,고객센터전화,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1186,C450,2024-04-02,앱리뷰,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V1187,C450,2024-03-03,고객센터전화,칭찬,해지관련,해지관련 관련하여 칭찬 사항을 전달드립니다.,긍정
V1188,C451,2024-03-29,앱리뷰,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1189,C451,2024-10-31,고객센터전화,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1190,C451,2024-11-05,SNS,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1191,C451,2024-02-22,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1192,C452,2024-12-18,이메일,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1193,C453,2024-03-09,SNS,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1194,C453,2024-08-10,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1195,C454,2024-11-03,고객센터전화,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1196,C454,2024-09-18,이메일,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1197,C454,2024-08-03,이메일,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1198,C455,2024-12-16,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1199,C455,2024-10-12,이메일,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1200,C455,2024-07-15,이메일,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1201,C456,2024-07-24,고객센터전화,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1202,C456,2024-06-13,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1203,C456,2024-11-20,고객센터전화,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1204,C456,2024-03-24,고객센터전화,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1205,C456,2024-11-01,SNS,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1206,C456,2024-11-09,이메일,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1207,C457,2024-10-23,SNS,칭찬,기타,기타 관련하여 칭찬 사항을 전달드립니다.,긍정
V1208,C457,2024-09-17,SNS,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1209,C457,2024-07-20,고객센터전화,칭찬,앱기능,앱기능 관련하여 칭찬 사항을 전달드립니다.,긍정
V1210,C458,2024-04-23,이메일,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1211,C459,2024-03-02,고객센터전화,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1212,C459,2024-04-01,SNS,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1213,C459,2024-04-11,SNS,제안,서비스,생일 축하 데이터 보너스 같은 이벤트를 해주세요.,중립
V1214,C459,2024-01-06,앱리뷰,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1215,C460,2024-09-22,앱리뷰,제안,해지관련,해지관련 관련하여 제안 사항을 전달드립니다.,중립
V1216,C461,2024-03-23,고객센터전화,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1217,C461,2024-12-04,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1218,C461,2024-12-04,고객센터전화,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1219,C462,2024-09-12,고객센터전화,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1220,C462,2024-11-20,고객센터전화,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1221,C462,2024-12-18,앱리뷰,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1222,C462,2024-08-28,앱리뷰,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1223,C463,2024-05-18,이메일,칭찬,해지관련,해지관련 관련하여 칭찬 사항을 전달드립니다.,긍정
V1224,C464,2024-08-06,이메일,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V1225,C464,2024-08-31,SNS,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1226,C464,2024-02-23,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1227,C464,2024-02-07,이메일,칭찬,앱기능,앱기능 관련하여 칭찬 사항을 전달드립니다.,긍정
V1228,C465,2024-11-04,이메일,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1229,C465,2024-10-08,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1230,C465,2024-06-09,이메일,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1231,C465,2024-02-03,고객센터전화,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1232,C466,2024-01-30,이메일,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1233,C467,2024-05-14,SNS,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1234,C467,2024-08-15,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1235,C468,2024-07-15,고객센터전화,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1236,C468,2024-07-31,SNS,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1237,C468,2024-07-06,이메일,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1238,C468,2024-03-29,앱리뷰,제안,서비스,장기 고객에게 특별 혜택을 주는 프로그램이 있으면 좋겠어요.,중립
V1239,C469,2024-10-17,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1240,C470,2024-10-17,고객센터전화,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1241,C471,2024-11-15,고객센터전화,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1242,C471,2024-04-11,SNS,칭찬,품질,품질 관련하여 칭찬 사항을 전달드립니다.,긍정
V1243,C471,2024-01-12,SNS,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1244,C472,2024-03-20,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1245,C473,2024-05-05,이메일,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1246,C473,2024-02-04,고객센터전화,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1247,C474,2024-12-18,앱리뷰,칭찬,요금,요금 관련하여 칭찬 사항을 전달드립니다.,긍정
V1248,C475,2024-01-11,앱리뷰,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1249,C475,2024-06-30,앱리뷰,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1250,C475,2024-08-20,이메일,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1251,C476,2024-10-16,이메일,칭찬,서비스,앱 업데이트 후 많이 편해졌어요. 개발팀 수고하셨습니다.,긍정
V1252,C477,2024-09-05,고객센터전화,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1253,C478,2024-08-07,SNS,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1254,C479,2024-02-01,앱리뷰,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1255,C479,2024-09-01,고객센터전화,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1256,C480,2024-04-05,앱리뷰,제안,기타,기타 관련하여 제안 사항을 전달드립니다.,중립
V1257,C480,2024-10-08,이메일,문의,해지관련,해지관련 관련하여 문의 사항을 전달드립니다.,중립
V1258,C481,2024-11-02,앱리뷰,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1259,C482,2024-07-01,앱리뷰,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1260,C482,2024-04-10,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1261,C482,2024-08-21,이메일,불만,품질,어제부터 데이터 속도가 너무 느려요. 거의 쓸 수가 없어요.,부정
V1262,C483,2024-02-09,이메일,문의,서비스,명의변경 절차가 어떻게 되나요?,중립
V1263,C483,2024-06-07,앱리뷰,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1264,C483,2024-10-10,이메일,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1265,C483,2024-07-17,앱리뷰,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1266,C485,2024-09-28,앱리뷰,제안,품질,품질 관련하여 제안 사항을 전달드립니다.,중립
V1267,C485,2024-03-24,고객센터전화,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1268,C485,2024-12-20,이메일,문의,요금,이번 달 요금이 어떻게 구성된 건지 자세히 알고 싶어요.,중립
V1269,C487,2024-06-26,앱리뷰,불만,요금,자동이체가 제대로 안 되는데 연체료까지 붙었어요. 너무 황당합니다.,부정
V1270,C487,2024-07-17,SNS,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1271,C487,2024-06-21,SNS,칭찬,요금,요금 관련하여 칭찬 사항을 전달드립니다.,긍정
V1272,C487,2024-03-30,고객센터전화,문의,서비스,현재 가입된 부가서비스 목록을 어디서 확인하나요?,중립
V1273,C487,2024-07-10,이메일,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1274,C487,2024-04-05,이메일,제안,해지관련,해지관련 관련하여 제안 사항을 전달드립니다.,중립
V1275,C488,2024-12-18,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1276,C488,2024-09-20,고객센터전화,문의,서비스,해외 로밍 서비스 신청 방법이 궁금합니다.,중립
V1277,C488,2024-11-07,고객센터전화,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1278,C489,2024-04-29,앱리뷰,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1279,C489,2024-09-19,앱리뷰,제안,기타,기타 관련하여 제안 사항을 전달드립니다.,중립
V1280,C490,2024-06-21,이메일,불만,해지관련,번호이동 신청했는데 일주일이 지나도 진행이 안 되고 있어요.,부정
V1281,C491,2024-01-11,고객센터전화,문의,앱기능,앱기능 관련하여 문의 사항을 전달드립니다.,중립
V1282,C491,2024-10-21,고객센터전화,불만,요금,이번 달 요금이 갑자기 많이 나왔어요. 설명 없이 올린 건가요?,부정
V1283,C491,2024-02-08,SNS,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1284,C492,2024-08-02,앱리뷰,칭찬,기타,기타 관련하여 칭찬 사항을 전달드립니다.,긍정
V1285,C492,2024-12-15,고객센터전화,문의,요금,가족결합 할인은 어떻게 신청하나요?,중립
V1286,C492,2024-09-13,앱리뷰,불만,기타,기타 관련하여 불만 사항을 전달드립니다.,부정
V1287,C492,2024-07-17,앱리뷰,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1288,C493,2024-08-29,고객센터전화,불만,앱기능,앱에서 요금 명세서를 찾을 수가 없어요. UI가 너무 불편해요.,부정
V1289,C493,2024-05-27,SNS,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1290,C493,2024-01-29,이메일,칭찬,앱기능,앱기능 관련하여 칭찬 사항을 전달드립니다.,긍정
V1291,C493,2024-08-27,앱리뷰,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1292,C494,2024-09-17,앱리뷰,불만,서비스,해지하려고 전화했더니 계속 다른 팀으로 돌리기만 해요.,부정
V1293,C494,2024-09-03,고객센터전화,불만,서비스,같은 문제로 세 번째 전화하고 있어요. 매번 처음부터 설명해야 하나요?,부정
V1294,C494,2024-05-23,이메일,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1295,C495,2024-12-03,앱리뷰,불만,해지관련,해지하려는데 위약금 설명이 너무 복잡해요. 명확하게 알려주세요.,부정
V1296,C495,2024-10-29,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
V1297,C495,2024-10-23,고객센터전화,불만,해지관련,해지 신청 후에도 요금이 계속 청구되고 있어요.,부정
V1298,C496,2024-05-09,SNS,문의,요금,포인트를 요금에서 차감할 수 있는지 궁금합니다.,중립
V1299,C496,2024-03-07,고객센터전화,제안,요금,요금 관련하여 제안 사항을 전달드립니다.,중립
V1300,C496,2024-08-29,고객센터전화,불만,요금,요금제 변경했는데 다음 달에도 기존 요금이 청구됐어요. 환불해 주세요.,부정
V1301,C496,2024-10-19,SNS,문의,기타,기타 관련하여 문의 사항을 전달드립니다.,중립
V1302,C497,2024-02-06,앱리뷰,불만,품질,통화 중에 자꾸 끊깁니다. 몇 번을 신고해도 나아지질 않네요.,부정
V1303,C497,2024-04-05,앱리뷰,제안,서비스,고객 등급제를 도입해서 충성 고객에게 혜택을 줬으면 해요.,중립
V1304,C498,2024-06-07,고객센터전화,문의,품질,품질 관련하여 문의 사항을 전달드립니다.,중립
V1305,C499,2024-09-20,앱리뷰,불만,앱기능,로그인이 계속 풀려요. 생체인증이 제대로 작동하지 않아요.,부정
V1306,C500,2024-09-10,고객센터전화,불만,서비스,상담사를 기다리다가 30분이 지났는데 아직도 연결이 안 돼요.,부정
V1307,C500,2024-05-02,앱리뷰,불만,품질,집에서 신호가 너무 약해요. 와이파이 없으면 데이터가 안 잡혀요.,부정
